코드1,코드2,폐지여부,구분,상위코드,코드명
46170,31023,Y,3,46170,세지면 내정리
46170,31024,Y,3,46170,세지면 동곡리
46170,31025,Y,3,46170,세지면 죽동리
46170,31026,Y,3,46170,세지면 송제리
46170,31027,Y,3,46170,세지면 교산리
46170,31028,Y,3,46170,세지면 벽산리
46170,31029,Y,3,46170,세지면 성산리
46170,32000,Y,3,46170,왕곡면
46170,32021,Y,3,46170,왕곡면 덕산리
46170,32022,Y,3,46170,왕곡면 본양리
46170,32023,Y,3,46170,왕곡면 옥곡리
46170,32024,Y,3,46170,왕곡면 송죽리
46170,32025,Y,3,46170,왕곡면 신포리
46170,32026,Y,3,46170,왕곡면 월천리
46170,32027,Y,3,46170,왕곡면 화정리
46170,32028,Y,3,46170,왕곡면 행전리
46170,32029,Y,3,46170,왕곡면 신원리
46170,32030,Y,3,46170,왕곡면 신가리
46170,32031,Y,3,46170,왕곡면 양산리
46170,32032,Y,3,46170,왕곡면 장산리
46170,33000,Y,3,46170,반남면
46170,33021,Y,3,46170,반남면 흥덕리
46170,33022,Y,3,46170,반남면 석천리
46170,33023,N,3,46170,반남면 하촌리
46170,33024,Y,3,46170,반남면 덕산리
46170,33025,Y,3,46170,반남면 신촌리
46170,33026,Y,3,46170,반남면 대안리
46170,33027,Y,3,46170,반남면 청송리
46170,33028,Y,3,46170,반남면 성계리
46170,34000,Y,3,46170,공산면
46170,34021,Y,3,46170,공산면 금곡리
46170,34022,Y,3,46170,공산면 남창리
46170,34023,Y,3,46170,공산면 백사리
46170,34024,Y,3,46170,공산면 신곡리
46170,34025,Y,3,46170,공산면 중포리
46170,34026,Y,3,46170,공산면 가송리
46170,34027,Y,3,46170,공산면 동촌리
46170,34028,Y,3,46170,공산면 화성리
46170,34029,Y,3,46170,공산면 상방리
46170,34030,Y,3,46170,공산면 복용리
46170,35000,Y,3,46170,동강면
46170,35021,Y,3,46170,동강면 인동리
46170,35022,Y,3,46170,동강면 월양리
46170,35023,Y,3,46170,동강면 진천리
46170,35024,Y,3,46170,동강면 대전리
46170,35025,Y,3,46170,동강면 장동리
46170,35026,Y,3,46170,동강면 옥정리
46170,35027,Y,3,46170,동강면 곡천리
46170,35028,Y,3,46170,동강면 대지리
46170,35029,Y,3,46170,동강면 월송리
46170,35030,Y,3,46170,동강면 양지리
46170,35031,Y,3,46170,동강면 운산리
46170,36000,Y,3,46170,다시면
46170,36021,Y,3,46170,다시면 영동리
46170,36022,Y,3,46170,다시면 월태리
46170,36023,Y,3,46170,다시면 가운리
46170,36024,N,3,46170,다시면 신풍리
46170,36025,Y,3,46170,다시면 복암리
46170,36026,Y,3,46170,다시면 가흥리
46170,36027,Y,3,46170,다시면 신석리
46170,36028,Y,3,46170,다시면 죽산리
46170,36029,Y,3,46170,다시면 문동리
46170,36030,Y,3,46170,다시면 동당리
46170,36031,Y,3,46170,다시면 송촌리
46170,36032,Y,3,46170,다시면 동곡리
46170,36033,Y,3,46170,다시면 청정리
46170,36034,Y,3,46170,다시면 운봉리
46170,36035,Y,3,46170,다시면 신광리
46170,36036,Y,3,46170,다시면 회진리
46170,37000,Y,3,46170,문평면
46170,37021,Y,3,46170,문평면 안곡리
46170,37022,Y,3,46170,문평면 송산리
46170,37023,Y,3,46170,문평면 북동리
46170,37024,Y,3,46170,문평면 동원리
46170,37025,Y,3,46170,문평면 대도리
46170,37026,Y,3,46170,문평면 계로리
46170,37027,Y,3,46170,문평면 학교리
46170,37028,Y,3,46170,문평면 국동리
46170,37029,Y,3,46170,문평면 옥당리
46170,37030,Y,3,46170,문평면 산호리
46170,37031,Y,3,46170,문평면 학동리
46170,37032,Y,3,46170,문평면 오룡리
46170,38000,Y,3,46170,노안면
46170,38021,Y,3,46170,노안면 금동리
46170,38022,Y,3,46170,노안면 장동리
46170,38023,Y,3,46170,노안면 학산리
46170,38024,Y,3,46170,노안면 도산리
46170,38025,Y,3,46170,노안면 유곡리
46170,38026,Y,3,46170,노안면 계림리
46170,38027,Y,3,46170,노안면 안산리
46170,38028,Y,3,46170,노안면 용산리
46170,38029,Y,3,46170,노안면 구정리
46170,38030,Y,3,46170,노안면 영평리
46170,38031,Y,3,46170,노안면 금안리
46170,38032,Y,3,46170,노안면 오정리
46170,38033,Y,3,46170,노안면 양천리
46170,39000,Y,3,46170,금천면
46170,39021,Y,3,46170,금천면 오강리
46170,39022,Y,3,46170,금천면 고동리
46170,39023,Y,3,46170,금천면 광암리
46170,39024,Y,3,46170,금천면 신천리
46170,39025,Y,3,46170,금천면 죽촌리
46170,39026,Y,3,46170,금천면 월산리
46170,39027,Y,3,46170,금천면 동악리
46170,39028,Y,3,46170,금천면 석전리
46170,39029,Y,3,46170,금천면 촌곡리
46170,39030,Y,3,46170,금천면 신가리
46170,39031,Y,3,46170,금천면 원곡리
46170,40000,Y,3,46170,산포면
46170,40021,Y,3,46170,산포면 매성리
46170,40022,Y,3,46170,산포면 신도리
46170,40023,Y,3,46170,산포면 송림리
46170,40024,Y,3,46170,산포면 화지리
46170,40025,Y,3,46170,산포면 산제리
46170,40026,Y,3,46170,산포면 등수리
46170,40027,Y,3,46170,산포면 등정리
46170,40028,Y,3,46170,산포면 내기리
46170,40029,Y,3,46170,산포면 덕례리
46170,41000,N,3,46170,남평면
46170,41021,N,3,46170,남평면 남평리
46170,41022,N,3,46170,남평면 대교리
46170,41023,N,3,46170,남평면 동사리
46170,41024,N,3,46170,남평면 교촌리
46170,41025,N,3,46170,남평면 교원리
46170,41026,N,3,46170,남평면 서산리
46170,41027,N,3,46170,남평면 오계리
46170,41028,N,3,46170,남평면 상곡리
46170,41029,N,3,46170,남평면 우산리
46170,41030,N,3,46170,남평면 남석리
46170,41031,N,3,46170,남평면 풍림리
46170,41032,N,3,46170,남평면 노동리
46170,41033,N,3,46170,남평면 광촌리
46170,41034,N,3,46170,남평면 수원리
46170,41035,N,3,46170,남평면 광이리
46170,41036,N,3,46170,남평면 평산리
46170,42000,Y,3,46170,다도면
46170,42021,Y,3,46170,다도면 판촌리
46170,42022,Y,3,46170,다도면 송학리
46170,42023,Y,3,46170,다도면 풍산리
46170,42024,Y,3,46170,다도면 덕동리
46170,42025,Y,3,46170,다도면 궁원리
46170,42026,Y,3,46170,다도면 신동리
46170,42027,Y,3,46170,다도면 방산리
46170,42028,Y,3,46170,다도면 마산리
46170,42029,Y,3,46170,다도면 암정리
46170,42030,Y,3,46170,다도면 덕림리
46170,42031,Y,3,46170,다도면 도동리
46170,43000,Y,3,46170,봉황면
46170,43021,Y,3,46170,봉황면 죽석리
46170,43022,Y,3,46170,봉황면 철천리
46170,43023,Y,3,46170,봉황면 각동리
46170,43024,Y,3,46170,봉황면 송현리
46170,43025,Y,3,46170,봉황면 장성리
46170,43026,Y,3,46170,봉황면 유곡리
46170,43027,Y,3,46170,봉황면 옥산리
46170,43028,Y,3,46170,봉황면 용전리
46170,43029,Y,3,46170,봉황면 와우리
46170,43030,Y,3,46170,봉황면 황용리
46170,43031,Y,3,46170,봉황면 신동리
46170,43032,Y,3,46170,봉황면 욱곡리
46170,43033,Y,3,46170,봉황면 오림리
46170,43034,Y,3,46170,봉황면 덕림리
46170,43035,Y,3,46170,봉황면 운곡리
46170,43036,Y,3,46170,봉황면 용곡리
46170,43037,Y,3,46170,봉황면 만봉리
46170,43038,Y,3,46170,봉황면 덕곡리
46170,90100,N,3,46170,영강동
46170,90200,N,3,46170,향교동
46170,90300,N,3,46170,금남동
46170,90400,N,3,46170,송현동
46170,90500,N,3,46170,남산동
46170,90600,N,3,46170,가야동
46190,00000,N,2,46000,여천시
46190,10100,N,3,46190,학동
46190,10200,N,3,46190,학용동
46190,10300,N,3,46190,안산동
46190,10400,N,3,46190,소호동
46190,10500,N,3,46190,시전동
46190,10600,N,3,46190,신기동
46190,10700,N,3,46190,웅천동
46190,10800,N,3,46190,선원동
46190,10900,N,3,46190,여천동
46190,11000,N,3,46190,화장동
46190,11100,N,3,46190,주삼동
46190,11200,N,3,46190,봉계동
46190,11300,N,3,46190,해산동
46190,11400,N,3,46190,화치동
46190,11500,N,3,46190,월하동
46190,11600,N,3,46190,평여동
46190,11700,N,3,46190,중흥동
46190,11800,N,3,46190,적량동
46190,11900,N,3,46190,월내동
46190,12000,N,3,46190,묘도동
46190,12100,N,3,46190,낙포동
46190,12200,N,3,46190,신덕동
46190,12300,N,3,46190,상암동
46190,12400,N,3,46190,호명동
46190,90100,N,3,46190,쌍봉동
46190,90200,N,3,46190,삼일동
46210,00000,N,2,46000,동광양시
46210,10100,N,3,46210,황금동
46210,10200,N,3,46210,황길동
46210,10300,N,3,46210,도이동
46210,10400,N,3,46210,성황동
46210,10500,N,3,46210,중군동
46210,10600,N,3,46210,중동
46210,10700,N,3,46210,마동
46210,10800,N,3,46210,광영동
46210,10900,N,3,46210,태인동
46210,11000,N,3,46210,금호동
46210,90100,N,3,46210,중마동
46210,90200,N,3,46210,금당동
46230,00000,Y,2,46000,광양시
46230,10100,Y,3,46230,황금동
46230,10200,Y,3,46230,황길동
46230,10300,Y,3,46230,도이동
46230,10400,Y,3,46230,성황동
46230,10500,Y,3,46230,중군동
46230,10600,Y,3,46230,중동
46230,10700,Y,3,46230,마동
46230,10800,Y,3,46230,광영동
46230,10900,Y,3,46230,태인동
46230,11000,Y,3,46230,금호동
46230,25000,Y,3,46230,광양읍
46230,25021,Y,3,46230,광양읍 우산리
46230,25022,Y,3,46230,광양읍 구산리
46230,25023,Y,3,46230,광양읍 칠성리
46230,25024,Y,3,46230,광양읍 읍내리
46230,25025,Y,3,46230,광양읍 목성리
46230,25026,Y,3,46230,광양읍 초남리
46230,25027,Y,3,46230,광양읍 익신리
46230,25028,Y,3,46230,광양읍 사곡리
46230,25029,Y,3,46230,광양읍 죽림리
46230,25030,Y,3,46230,광양읍 용강리
46230,25031,Y,3,46230,광양읍 인동리
46230,25032,Y,3,46230,광양읍 인서리
46230,25033,Y,3,46230,광양읍 도월리
46230,25034,Y,3,46230,광양읍 세풍리
46230,25035,Y,3,46230,광양읍 덕례리
46230,31000,Y,3,46230,봉강면
46230,31021,Y,3,46230,봉강면 석사리
46230,31022,Y,3,46230,봉강면 지곡리
46230,31023,Y,3,46230,봉강면 봉당리
46230,31024,Y,3,46230,봉강면 부저리
46230,31025,Y,3,46230,봉강면 구서리
46230,31026,Y,3,46230,봉강면 조령리
46230,31027,Y,3,46230,봉강면 신룡리
46230,32000,Y,3,46230,옥룡면
46230,32021,Y,3,46230,옥룡면 산남리
46230,32022,Y,3,46230,옥룡면 운평리
46230,32023,Y,3,46230,옥룡면 추산리
46230,32024,Y,3,46230,옥룡면 동곡리
46230,32025,Y,3,46230,옥룡면 죽천리
46230,32026,Y,3,46230,옥룡면 용곡리
46230,32027,Y,3,46230,옥룡면 율천리
46230,32028,Y,3,46230,옥룡면 운곡리
46230,33000,Y,3,46230,옥곡면
46230,33021,Y,3,46230,옥곡면 원월리
46230,33022,Y,3,46230,옥곡면 대죽리
46230,33023,Y,3,46230,옥곡면 묵백리
46230,33024,Y,3,46230,옥곡면 신금리
46230,33025,Y,3,46230,옥곡면 장동리
46230,33026,Y,3,46230,옥곡면 선유리
46230,33027,Y,3,46230,옥곡면 수평리
46230,34000,Y,3,46230,진상면
46230,34021,Y,3,46230,진상면 금이리
46230,34022,Y,3,46230,진상면 섬거리
46230,34023,Y,3,46230,진상면 비평리
46230,34024,Y,3,46230,진상면 황죽리
46230,34025,Y,3,46230,진상면 어치리
46230,34026,Y,3,46230,진상면 지원리
46230,34027,Y,3,46230,진상면 청암리
46230,35000,Y,3,46230,진월면
46230,35021,Y,3,46230,진월면 망덕리
46230,35022,Y,3,46230,진월면 차사리
46230,35023,Y,3,46230,진월면 마룡리
46230,35024,Y,3,46230,진월면 선소리
46230,35025,Y,3,46230,진월면 신아리
46230,35026,Y,3,46230,진월면 오사리
46230,35027,Y,3,46230,진월면 신구리
46230,35028,Y,3,46230,진월면 송금리
46230,35029,Y,3,46230,진월면 월길리
46230,35030,Y,3,46230,진월면 진정리
46230,36000,Y,3,46230,다압면
46230,36021,Y,3,46230,다압면 신원리
46230,36022,Y,3,46230,다압면 도사리
46230,36023,Y,3,46230,다압면 고사리
46230,36024,Y,3,46230,다압면 금천리
46230,36025,Y,3,46230,다압면 하천리
46710,00000,Y,2,46000,담양군
46710,25000,Y,3,46710,담양읍
46710,25021,Y,3,46710,담양읍 담주리
46710,25022,Y,3,46710,담양읍 천변리
46710,25023,Y,3,46710,담양읍 지침리
46710,25024,Y,3,46710,담양읍 객사리
46710,25025,Y,3,46710,담양읍 백동리
46710,25026,Y,3,46710,담양읍 남산리
46710,25027,Y,3,46710,담양읍 향교리
46710,25028,Y,3,46710,담양읍 만성리
46710,25029,Y,3,46710,담양읍 양각리
46710,25030,Y,3,46710,담양읍 강쟁리
46710,25031,Y,3,46710,담양읍 반룡리
46710,25032,Y,3,46710,담양읍 오계리
46710,25033,Y,3,46710,담양읍 학동리
46710,25034,Y,3,46710,담양읍 금월리
46710,25035,Y,3,46710,담양읍 삼만리
46710,25036,Y,3,46710,담양읍 운교리
46710,25037,Y,3,46710,담양읍 삼다리
46710,25038,Y,3,46710,담양읍 가산리
46710,31000,Y,3,46710,봉산면
46710,31001,N,3,46710,봉산면 강쟁리
46710,31021,Y,3,46710,봉산면 대추리
46710,31022,Y,3,46710,봉산면 제월리
46710,31023,Y,3,46710,봉산면 신학리
46710,31024,Y,3,46710,봉산면 기곡리
46710,31025,Y,3,46710,봉산면 연동리
46710,31026,Y,3,46710,봉산면 유산리
46710,31027,Y,3,46710,봉산면 양지리
46710,31028,Y,3,46710,봉산면 와우리
46710,31029,Y,3,46710,봉산면 삼지리
46710,32000,Y,3,46710,고서면
46710,32021,Y,3,46710,고서면 교산리
46710,32022,Y,3,46710,고서면 고읍리
46710,32023,Y,3,46710,고서면 분향리
46710,32024,Y,3,46710,고서면 금현리
46710,32025,Y,3,46710,고서면 성월리
46710,32026,Y,3,46710,고서면 보촌리
46710,32027,Y,3,46710,고서면 주산리
46710,32028,Y,3,46710,고서면 원강리
46710,32029,Y,3,46710,고서면 동운리
46710,32030,Y,3,46710,고서면 산덕리
46710,33000,N,3,46710,남면
46710,33021,N,3,46710,남면 학선리
46710,33022,N,3,46710,남면 지곡리
46710,33023,N,3,46710,남면 연천리
46710,33024,N,3,46710,남면 정곡리
46710,33025,N,3,46710,남면 경상리
46710,33026,N,3,46710,남면 무동리
46710,33027,N,3,46710,남면 만월리
46710,33028,N,3,46710,남면 구산리
46710,33029,N,3,46710,남면 인암리
46710,33030,N,3,46710,남면 가암리
46710,33031,N,3,46710,남면 풍암리
46710,33032,N,3,46710,남면 외동리
46710,33500,Y,3,46710,가사문학면
46710,33521,Y,3,46710,가사문학면 학선리
46710,33522,Y,3,46710,가사문학면 지곡리
46710,33523,Y,3,46710,가사문학면 연천리
46710,33524,Y,3,46710,가사문학면 정곡리
46710,33525,Y,3,46710,가사문학면 경상리
46710,33526,Y,3,46710,가사문학면 무동리
46710,33527,Y,3,46710,가사문학면 만월리
46710,33528,Y,3,46710,가사문학면 구산리
46710,33529,Y,3,46710,가사문학면 인암리
46710,33530,Y,3,46710,가사문학면 가암리
46710,33531,Y,3,46710,가사문학면 풍암리
46710,34000,Y,3,46710,창평면
46710,34021,Y,3,46710,창평면 창평리
46710,34022,Y,3,46710,창평면 삼천리
46710,34023,Y,3,46710,창평면 용수리
46710,34024,Y,3,46710,창평면 유천리
46710,34025,Y,3,46710,창평면 오강리
46710,34026,Y,3,46710,창평면 의항리
46710,34027,Y,3,46710,창평면 일산리
46710,34028,Y,3,46710,창평면 장화리
46710,34029,Y,3,46710,창평면 유곡리
46710,34030,Y,3,46710,창평면 해곡리
46710,34031,Y,3,46710,창평면 광덕리
46710,34032,Y,3,46710,창평면 외동리
46710,35000,Y,3,46710,대덕면
46710,35021,Y,3,46710,대덕면 매산리
46710,35022,Y,3,46710,대덕면 장산리
46710,35023,Y,3,46710,대덕면 비차리
46710,35024,Y,3,46710,대덕면 금산리
46710,35025,Y,3,46710,대덕면 성곡리
46710,35026,Y,3,46710,대덕면 문학리
46710,35027,Y,3,46710,대덕면 운암리
46710,35028,Y,3,46710,대덕면 용대리
46710,35029,Y,3,46710,대덕면 갈전리
46710,35030,Y,3,46710,대덕면 운산리
46710,35031,Y,3,46710,대덕면 입석리
46710,36000,Y,3,46710,무정면
46710,36001,N,3,46710,무정면 반룡리
46710,36002,N,3,46710,무정면 오계리
46710,36021,Y,3,46710,무정면 봉안리
46710,36022,Y,3,46710,무정면 오룡리
46710,36023,Y,3,46710,무정면 오봉리
46710,36024,Y,3,46710,무정면 영천리
46710,36025,Y,3,46710,무정면 성도리
46710,36026,Y,3,46710,무정면 동산리
46710,36027,Y,3,46710,무정면 안평리
46710,36028,Y,3,46710,무정면 덕곡리
46710,36029,Y,3,46710,무정면 서흥리
46710,36030,Y,3,46710,무정면 정석리
46710,36031,Y,3,46710,무정면 평지리
46710,36032,Y,3,46710,무정면 동강리
46710,36033,Y,3,46710,무정면 오례리
46710,37000,Y,3,46710,금성면
46710,37001,N,3,46710,금성면 금월리
46710,37002,N,3,46710,금성면 삼만리
46710,37003,N,3,46710,금성면 학동리
46710,37021,Y,3,46710,금성면 원천리
46710,37022,Y,3,46710,금성면 석현리
46710,37023,Y,3,46710,금성면 대성리
46710,37024,Y,3,46710,금성면 원율리
46710,37025,Y,3,46710,금성면 금성리
46710,37026,Y,3,46710,금성면 덕성리
46710,37027,Y,3,46710,금성면 봉서리
46710,37028,Y,3,46710,금성면 대곡리
46710,37029,Y,3,46710,금성면 외추리
46710,37030,Y,3,46710,금성면 봉황리
46710,38000,Y,3,46710,용면
46710,38001,N,3,46710,용면 산성리
46710,38002,N,3,46710,용면 청흥리
46710,38021,Y,3,46710,용면 두장리
46710,38022,Y,3,46710,용면 통천리
46710,38023,Y,3,46710,용면 추성리
46710,38024,Y,3,46710,용면 쌍태리
46710,38025,Y,3,46710,용면 도림리
46710,38026,Y,3,46710,용면 월계리
46710,38027,Y,3,46710,용면 용연리
46710,38028,Y,3,46710,용면 용치리
46710,39000,Y,3,46710,월산면
46710,39001,N,3,46710,월산면 운교리
46710,39002,N,3,46710,월산면 삼다리
46710,39003,N,3,46710,월산면 가산리
46710,39021,Y,3,46710,월산면 월산리
46710,39022,Y,3,46710,월산면 월평리
46710,39023,Y,3,46710,월산면 중월리
46710,39024,Y,3,46710,월산면 용흥리
46710,39025,Y,3,46710,월산면 용암리
46710,39026,Y,3,46710,월산면 신계리
46710,39027,Y,3,46710,월산면 광암리
46710,39028,Y,3,46710,월산면 오성리
46710,39029,Y,3,46710,월산면 월계리
46710,39030,Y,3,46710,월산면 화방리
46710,40000,Y,3,46710,수북면
46710,40021,Y,3,46710,수북면 나산리
46710,40022,Y,3,46710,수북면 개동리
46710,40023,Y,3,46710,수북면 정중리
46710,40024,Y,3,46710,수북면 황금리
46710,40025,Y,3,46710,수북면 고성리
46710,40026,Y,3,46710,수북면 오정리
46710,40027,Y,3,46710,수북면 대방리
46710,40028,Y,3,46710,수북면 궁산리
46710,40029,Y,3,46710,수북면 두정리
46710,40030,Y,3,46710,수북면 주평리
46710,40031,Y,3,46710,수북면 풍수리
46710,40032,Y,3,46710,수북면 남산리
46710,40033,Y,3,46710,수북면 대흥리
46710,40034,Y,3,46710,수북면 수북리
46710,41000,Y,3,46710,대전면
46710,41021,Y,3,46710,대전면 대치리
46710,41022,Y,3,46710,대전면 평장리
46710,41023,Y,3,46710,대전면 서옥리
46710,41024,Y,3,46710,대전면 중옥리
46710,41025,Y,3,46710,대전면 응용리
46710,41026,Y,3,46710,대전면 태목리
46710,41027,Y,3,46710,대전면 강의리
46710,41028,Y,3,46710,대전면 월본리
46710,41029,Y,3,46710,대전면 병풍리
46710,41030,Y,3,46710,대전면 행성리
46710,41031,Y,3,46710,대전면 성산리
46710,41032,Y,3,46710,대전면 갑향리
46720,00000,Y,2,46000,곡성군
46720,03000,N,3,46720,곡성면
46720,03001,N,3,46720,곡성면 읍내리
46720,03002,N,3,46720,곡성면 학정리
46720,03003,N,3,46720,곡성면 교촌리
46720,03004,N,3,46720,곡성면 죽동리
46720,03005,N,3,46720,곡성면 신월리
46720,03006,N,3,46720,곡성면 월봉리
46720,03007,N,3,46720,곡성면 구원리
46720,03008,N,3,46720,곡성면 서계리
46720,03009,N,3,46720,곡성면 대평리
46720,03010,N,3,46720,곡성면 신리
46720,03011,N,3,46720,곡성면 동산리
46720,03012,N,3,46720,곡성면 장선리
46720,03013,N,3,46720,곡성면 신기리
46720,03014,N,3,46720,곡성면 묘천리
46720,25000,Y,3,46720,곡성읍
46720,25021,Y,3,46720,곡성읍 읍내리
46720,25022,Y,3,46720,곡성읍 학정리
46720,25023,Y,3,46720,곡성읍 교촌리
46720,25024,Y,3,46720,곡성읍 죽동리
46720,25025,Y,3,46720,곡성읍 신월리
46720,25026,Y,3,46720,곡성읍 월봉리
46720,25027,Y,3,46720,곡성읍 구원리
46720,25028,Y,3,46720,곡성읍 서계리
46720,25029,Y,3,46720,곡성읍 대평리
46720,25030,Y,3,46720,곡성읍 신리
46720,25031,Y,3,46720,곡성읍 동산리
46720,25032,Y,3,46720,곡성읍 장선리
46720,25033,Y,3,46720,곡성읍 신기리
46720,25034,Y,3,46720,곡성읍 묘천리
46720,31000,Y,3,46720,오곡면
46720,31001,N,3,46720,오곡면 묘천리
46720,31021,Y,3,46720,오곡면 오지리
46720,31022,Y,3,46720,오곡면 덕산리
46720,31023,Y,3,46720,오곡면 침곡리
46720,31024,Y,3,46720,오곡면 송정리
46720,31025,Y,3,46720,오곡면 봉조리
46720,31026,Y,3,46720,오곡면 압록리
46720,31027,Y,3,46720,오곡면 명산리
46720,31028,Y,3,46720,오곡면 승법리
46720,31029,Y,3,46720,오곡면 구성리
46720,31030,Y,3,46720,오곡면 미산리
46720,32000,Y,3,46720,삼기면
46720,32021,Y,3,46720,삼기면 원등리
46720,32022,Y,3,46720,삼기면 월경리
46720,32023,Y,3,46720,삼기면 괴소리
46720,32024,Y,3,46720,삼기면 의암리
46720,32025,Y,3,46720,삼기면 금반리
46720,32026,Y,3,46720,삼기면 청계리
46720,32027,Y,3,46720,삼기면 농소리
46720,32028,Y,3,46720,삼기면 노동리
46720,32029,Y,3,46720,삼기면 수산리
46720,32030,Y,3,46720,삼기면 근촌리
46720,32031,Y,3,46720,삼기면 경악리
46720,32032,Y,3,46720,삼기면 금계리
46720,33000,Y,3,46720,석곡면
46720,33001,N,3,46720,석곡면 운룡리
46720,33021,Y,3,46720,석곡면 석곡리
46720,33022,Y,3,46720,석곡면 능파리
46720,33023,Y,3,46720,석곡면 덕흥리
46720,33024,Y,3,46720,석곡면 당월리
46720,33025,Y,3,46720,석곡면 방송리
46720,33026,Y,3,46720,석곡면 연반리
46720,33027,Y,3,46720,석곡면 죽산리
46720,33028,Y,3,46720,석곡면 온수리
46720,33029,Y,3,46720,석곡면 염곡리
46720,33030,Y,3,46720,석곡면 유정리
46720,33031,Y,3,46720,석곡면 구봉리
46720,33032,Y,3,46720,석곡면 봉전리
46720,34000,Y,3,46720,목사동면
46720,34021,Y,3,46720,목사동면 평리
46720,34022,Y,3,46720,목사동면 동암리
46720,34023,Y,3,46720,목사동면 구룡리
46720,34024,Y,3,46720,목사동면 용사리
46720,34025,Y,3,46720,목사동면 수곡리
46720,34026,Y,3,46720,목사동면 범계리
46720,34027,Y,3,46720,목사동면 공북리
46720,34028,Y,3,46720,목사동면 대곡리
46720,34029,Y,3,46720,목사동면 신기리
46720,34030,Y,3,46720,목사동면 죽정리
46720,34031,Y,3,46720,목사동면 용봉리
46720,34032,Y,3,46720,목사동면 신전리
46720,35000,Y,3,46720,죽곡면
46720,35021,Y,3,46720,죽곡면 태평리
46720,35022,Y,3,46720,죽곡면 화양리
46720,35023,Y,3,46720,죽곡면 봉정리
46720,35024,Y,3,46720,죽곡면 신풍리
46720,35025,Y,3,46720,죽곡면 연화리
46720,35026,Y,3,46720,죽곡면 삼태리
46720,35027,Y,3,46720,죽곡면 당동리
46720,35028,Y,3,46720,죽곡면 남양리
46720,35029,Y,3,46720,죽곡면 유봉리
46720,35030,Y,3,46720,죽곡면 동계리
46720,35031,Y,3,46720,죽곡면 원달리
46720,35032,Y,3,46720,죽곡면 고치리
46720,35033,Y,3,46720,죽곡면 용정리
46720,35034,Y,3,46720,죽곡면 하한리
46720,36000,Y,3,46720,고달면
46720,36021,Y,3,46720,고달면 목동리
46720,36022,Y,3,46720,고달면 뇌죽리
46720,36023,Y,3,46720,고달면 대사리
46720,36024,Y,3,46720,고달면 백곡리
46720,36025,Y,3,46720,고달면 고달리
46720,36026,Y,3,46720,고달면 호곡리
46720,36027,Y,3,46720,고달면 두가리
46720,37000,Y,3,46720,옥과면
46720,37001,N,3,46720,옥과면 송전리
46720,37021,Y,3,46720,옥과면 옥과리
46720,37022,Y,3,46720,옥과면 죽림리
46720,37023,Y,3,46720,옥과면 리문리
46720,37024,Y,3,46720,옥과면 설옥리
46720,37025,Y,3,46720,옥과면 율사리
46720,37026,Y,3,46720,옥과면 무창리
46720,37027,Y,3,46720,옥과면 주산리
46720,37028,Y,3,46720,옥과면 수리
46720,37029,Y,3,46720,옥과면 소룡리
46720,37030,Y,3,46720,옥과면 합강리
46720,37031,Y,3,46720,옥과면 황산리
46720,38000,Y,3,46720,입면
46720,38021,Y,3,46720,입면 매월리
46720,38022,Y,3,46720,입면 흑석리
46720,38023,Y,3,46720,입면 대장리
46720,38024,Y,3,46720,입면 약천리
46720,38025,Y,3,46720,입면 만수리
46720,38026,Y,3,46720,입면 금산리
46720,38027,Y,3,46720,입면 서봉리
46720,38028,Y,3,46720,입면 제월리
46720,38029,Y,3,46720,입면 창정리
46720,38030,Y,3,46720,입면 입석리
46720,38031,Y,3,46720,입면 삼오리
46720,38032,Y,3,46720,입면 송전리
46720,39000,Y,3,46720,겸면
46720,39001,N,3,46720,겸면 황산리
46720,39021,Y,3,46720,겸면 현정리
46720,39022,Y,3,46720,겸면 가정리
46720,39023,Y,3,46720,겸면 평장리
46720,39024,Y,3,46720,겸면 마전리
46720,39025,Y,3,46720,겸면 산정리
46720,39026,Y,3,46720,겸면 상덕리
46720,39027,Y,3,46720,겸면 괴정리
46720,39028,Y,3,46720,겸면 대명리
46720,39029,Y,3,46720,겸면 송강리
46720,39030,Y,3,46720,겸면 운교리
46720,39031,Y,3,46720,겸면 칠봉리
46720,39032,Y,3,46720,겸면 남양리
46720,40000,Y,3,46720,오산면
46720,40021,Y,3,46720,오산면 봉동리
46720,40022,Y,3,46720,오산면 율천리
46720,40023,Y,3,46720,오산면 단사리
46720,40024,Y,3,46720,오산면 조양리
46720,40025,Y,3,46720,오산면 선세리
46720,40026,Y,3,46720,오산면 가곡리
46720,40027,Y,3,46720,오산면 청단리
46720,40028,Y,3,46720,오산면 연화리
46720,40029,Y,3,46720,오산면 운곡리
46730,00000,Y,2,46000,구례군
46730,03000,N,3,46730,구례면
46730,03001,N,3,46730,구례면 봉동리
46730,03002,N,3,46730,구례면 산성리
46730,03003,N,3,46730,구례면 백련리
46730,03004,N,3,46730,구례면 봉북리
46730,03005,N,3,46730,구례면 봉남리
46730,03006,N,3,46730,구례면 봉서리
46730,03007,N,3,46730,구례면 원방리
46730,03008,N,3,46730,구례면 신월리
46730,03009,N,3,46730,구례면 계산리
46730,03010,N,3,46730,구례면 논곡리
46730,25000,Y,3,46730,구례읍
46730,25021,Y,3,46730,구례읍 봉동리
46730,25022,Y,3,46730,구례읍 봉남리
46730,25023,Y,3,46730,구례읍 백련리
46730,25024,Y,3,46730,구례읍 산성리
46730,25025,Y,3,46730,구례읍 신월리
