법정동명,법정동코드,폐지여부,상위명칭1
경상남도 창원시 의창구 동읍 단계리,4812125029,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 덕산리,4812125025,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 덕천리,4812125024,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 무성리,4812125030,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 무점리,4812125031,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 본포리,4812125041,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 봉강리,4812125040,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 봉곡리,4812125039,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 봉산리,4812125026,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 산남리,4812125043,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 석산리,4812125037,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 송정리,4812125027,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 신방리,4812125033,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 용강리,4812125021,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 용잠리,4812125032,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 용전리,4812125022,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 용정리,4812125028,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 월잠리,4812125035,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 죽동리,4812125044,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동읍 화양리,4812125036,존재,경상남도 창원시 의창구 동읍
경상남도 창원시 의창구 동정동,4812110600,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 두대동,4812111100,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 명곡동,4812111800,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 명서동,4812112400,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 반계동,4812111900,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 반송동,4812111500,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 봉곡동,4812112700,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 봉림동,4812111600,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 북동,4812110100,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 북면,4812131000,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 북면 감계리,4812131028,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 고암리,4812131022,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 내곡리,4812131032,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 대산리,4812131023,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 동전리,4812131029,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 마산리,4812131037,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 무곡리,4812131031,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 무동리,4812131030,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 상천리,4812131033,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 신촌리,4812131036,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 외감리,4812131027,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 외산리,4812131035,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 월계리,4812131038,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 월백리,4812131025,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 월촌리,4812131024,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 지개리,4812131021,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 하천리,4812131034,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 북면 화천리,4812131026,존재,경상남도 창원시 의창구 북면
경상남도 창원시 의창구 사림동,4812112500,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 사화동,4812112000,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 삼동동,4812111000,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 서곡동,4812111400,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 서상동,4812110300,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 소계동,4812110700,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 소답동,4812110400,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 신월동,4812112600,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 용동,4812110800,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 용지동,4812110900,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 용호동,4812112800,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 중동,4812110200,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 지귀동,4812111300,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 차용동,4812112100,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 퇴촌동,4812111700,존재,경상남도 창원시 의창구
경상남도 창원시 의창구 팔용동,4812112900,존재,경상남도 창원시 의창구
경상남도 창원시 적현동,4811013200,폐지,경상남도 창원시
경상남도 창원시 정동,4811012600,폐지,경상남도 창원시
경상남도 창원시 중동,4811010200,폐지,경상남도 창원시
경상남도 창원시 중앙동,4811015100,폐지,경상남도 창원시
경상남도 창원시 지귀동,4811013400,폐지,경상남도 창원시
경상남도 창원시 진해구,4812900000,존재,경상남도 창원시
경상남도 창원시 진해구 가주동,4812916500,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 경화동,4812913900,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 광화동,4812912400,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 근화동,4812912900,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 남문동,4812915000,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 남빈동,4812911300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 남양동,4812915700,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 대영동,4812911200,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 대장동,4812916000,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 대죽동,4812911700,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 대천동,4812912300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 대흥동,4812913300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 덕산동,4812914300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 도만동,4812910300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 도천동,4812910200,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 동상동,4812910100,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 두동,4812916100,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 마천동,4812915800,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 명동,4812915400,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 무송동,4812910900,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 부흥동,4812912700,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 북부동,4812914700,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 비봉동,4812910600,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 서중동,4812914900,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 석동,4812914000,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 성내동,4812914800,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 소사동,4812915900,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 속천동,4812911600,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 송죽동,4812913000,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 송학동,4812913200,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 수도동,4812915200,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 수송동,4812911900,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 숭인동,4812911100,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 신흥동,4812910400,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 안곡동,4812911800,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 안골동,4812916300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 앵곡동,4812911400,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 여좌동,4812913700,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 연도동,4812915300,존재,경상남도 창원시 진해구
경상남도 창원시 진해구 용원동,4812916400,존재,경상남도 창원시 진해구
