거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,date
"239,000",1979,2020,압구정로,00401,00000,11680,03,0,3122007,압구정동,0513,0000,11680,11000,1,한양5,11,10,11680-382,100.5,513,11680,9,20201213051618
"229,000",1987,2020,압구정로,00113,00000,11680,03,0,3122007,압구정동,0397,0000,11680,11000,1,미성2차,11,11,11680-20,74.4,397,11680,14,20201213051618
"269,000",1982,2020,압구정로,00151,00000,11680,03,0,3122007,압구정동,0426,0000,11680,11000,1,신현대9차,11,11,11680-423,108.88,426,11680,12,20201213051618
"354,000",1978,2020,압구정로,00201,00000,11680,03,0,3122007,압구정동,0456,0000,11680,11000,1,"현대6차(78~81,83,84,86,87동)",11,11,11680-420,144.7,456,11680,5,20201213051618
"261,000",1981,2020,압구정로61길,00037,00000,11680,02,0,4166531,압구정동,0528,0000,11680,11000,1,한양7,11,12,11680-384,106.22,528,11680,12,20201213051618
"240,000",1980,2020,압구정로,00313,00000,11680,03,0,3122007,압구정동,0484,0000,11680,11000,1,한양6,11,13,11680-21,106.71,484,11680,8,20201213051618
"262,000",1982,2020,압구정로,00151,00000,11680,03,0,3122007,압구정동,0434,0000,11680,11000,1,신현대12차,11,14,11680-426,107.16,434,11680,7,20201213051618
"320,000",1987,2020,압구정로,00113,00000,11680,03,0,3122007,압구정동,0397,0000,11680,11000,1,미성2차,11,15,11680-20,140.9,397,11680,9,20201213051618
"270,000",1987,2020,압구정로29길,00057,00000,11680,01,0,4166514,압구정동,0447,0000,11680,11000,1,"현대14차(203,204,205,206동)",11,15,11680-428,84.98,447,11680,5,20201213051618
"379,000",1978,2020,압구정로,00347,00000,11680,03,0,3122007,압구정동,0493,0000,11680,11000,1,한양2,11,15,11680-379,147.41,493,11680,10,20201213051618
"236,000",1980,2020,압구정로,00313,00000,11680,03,0,3122007,압구정동,0484,0000,11680,11000,1,한양6,11,16,11680-21,106.71,484,11680,3,20201213051618
"260,000",1982,2020,압구정로,00151,00000,11680,03,0,3122007,압구정동,0434,0000,11680,11000,1,신현대12차,11,16,11680-426,107.16,434,11680,10,20201213051618
"280,000",1982,2020,압구정로,00151,00000,11680,03,0,3122007,압구정동,0426,0000,11680,11000,1,신현대9차,11,16,11680-423,111.38,426,11680,5,20201213051618
"236,500",1980,2020,압구정로,00309,00000,11680,03,0,3122007,압구정동,0481,0000,11680,11000,1,현대8차(성수현대:91~95동),11,16,11680-422,111.5,481,11680,2,20201213051618
"378,000",1978,2020,압구정로,00347,00000,11680,03,0,3122007,압구정동,0493,0000,11680,11000,1,한양2,11,16,11680-379,147.41,493,11680,9,20201213051618
"241,500",1980,2020,압구정로,00313,00000,11680,03,0,3122007,압구정동,0484,0000,11680,11000,1,한양6,11,17,11680-21,106.71,484,11680,6,20201213051618
"275,000",1987,2020,압구정로29길,00057,00000,11680,01,0,4166514,압구정동,0447,0000,11680,11000,1,"현대14차(203,204,205,206동)",11,17,11680-428,84.94,447,11680,8,20201213051618
"239,000",1978,2020,압구정로,00313,00000,11680,03,0,3122007,압구정동,0486,0000,11680,11000,1,한양4,11,17,11680-381,101.09,486,11680,5,20201213051618
"390,000",1978,2020,압구정로,00201,00000,11680,03,0,3122007,압구정동,0456,0000,11680,11000,1,"현대6차(78~81,83,84,86,87동)",11,18,11680-420,144.2,456,11680,10,20201213051618
"285,000",1987,2020,압구정로29길,00057,00000,11680,01,0,4166514,압구정동,0447,0000,11680,11000,1,"현대14차(203,204,205,206동)",11,18,11680-428,84.98,447,11680,15,20201213051618
"300,000",1983,2020,압구정로29길,00023,00000,11680,01,0,4166514,압구정동,0448,0000,11680,11000,1,현대13차(208~211동),11,18,11680-427,108.47,448,11680,8,20201213051618
"258,000",1982,2020,압구정로,00151,00000,11680,03,0,3122007,압구정동,0426,0000,11680,11000,1,신현대9차,11,18,11680-423,111.38,426,11680,1,20201213051618
"250,000",1981,2020,압구정로61길,00037,00000,11680,02,0,4166531,압구정동,0528,0000,11680,11000,1,한양7,11,19,11680-384,106.22,528,11680,8,20201213051618
"267,000",1982,2020,압구정로,00151,00000,11680,03,0,3122007,압구정동,0426,0000,11680,11000,1,신현대9차,11,19,11680-423,108.88,426,11680,3,20201213051618
"290,000",1977,2020,압구정로29길,00068,00000,11680,01,0,4166514,압구정동,0455,0000,11680,11000,1,"현대5차(71,72동)",11,20,11680-419,82.23,455,11680,12,20201213051618
"174,000",1977,2020,압구정로,00321,00000,11680,03,0,3122007,압구정동,0490,0000,11680,11000,1,한양1차(영동한양),11,21,11680-378,49.98,490,11680,3,20201213051618
"277,000",1979,2020,압구정로,00401,00000,11680,03,0,3122007,압구정동,0513,0000,11680,11000,1,한양5,11,21,11680-382,115.24,513,11680,5,20201213051618
"222,500",1978,2020,압구정로,00313,00000,11680,03,0,3122007,압구정동,0486,0000,11680,11000,1,한양4,11,21,11680-381,102.81,486,11680,1,20201213051618
"362,000",1978,2020,압구정로,00347,00000,11680,03,0,3122007,압구정동,0493,0000,11680,11000,1,한양2,11,21,11680-379,147.41,493,11680,8,20201213051618
"370,000",1982,2020,압구정로29길,00069,00000,11680,01,0,4166514,압구정동,0436,0000,11680,11000,1,"현대10차(201,202동)",11,23,11680-424,151.93,436,11680,5,20201213051618
"280,000",1982,2020,압구정로29길,00069,00000,11680,01,0,4166514,압구정동,0436,0000,11680,11000,1,"현대10차(201,202동)",11,23,11680-424,108.15,436,11680,6,20201213051618
"84,950",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,2,11680-4332,74.97,602,11680,4,20201213051618
"85,200",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,2,11680-4332,74.97,602,11680,5,20201213051618
"74,050",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,2,11680-4332,59.96,602,11680,7,20201213051618
"172,000",2014,2020,자곡로,00101,00000,11680,02,0,3122014,자곡동,0611,0000,11680,11200,1,래미안강남힐즈,11,3,11680-4319,91.96,611,11680,12,20201213051618
"76,300",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,3,11680-4332,59.96,602,11680,15,20201213051618
"88,250",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,3,11680-4332,74.97,602,11680,13,20201213051618
"96,700",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,3,11680-4332,84.92,602,11680,6,20201213051618
"74,150",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,4,11680-4332,59.96,602,11680,4,20201213051618
"87,150",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,4,11680-4332,74.97,602,11680,10,20201213051618
"75,450",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,4,11680-4332,59.96,602,11680,9,20201213051618
"86,350",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,4,11680-4332,74.89,602,11680,14,20201213051618
"77,050",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,6,11680-4332,59.96,602,11680,13,20201213051618
"86,700",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,6,11680-4332,74.89,602,11680,14,20201213051618
"85,750",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,6,11680-4332,74.97,602,11680,6,20201213051618
"76,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,6,11680-4332,59.96,602,11680,13,20201213051618
"138,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,7,11680-4332,74.97,602,11680,7,20201213051618
"82,900",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,9,11680-4332,74.89,602,11680,4,20201213051618
"88,250",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,10,11680-4332,74.97,602,11680,11,20201213051618
"76,200",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,10,11680-4332,59.96,602,11680,11,20201213051618
"84,850",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,10,11680-4332,74.97,602,11680,7,20201213051618
"77,050",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,10,11680-4332,59.96,602,11680,12,20201213051618
"82,750",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,11,11680-4332,74.97,602,11680,1,20201213051618
"86,700",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,11,11680-4332,74.89,602,11680,11,20201213051618
"86,700",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,11,11680-4332,74.97,602,11680,10,20201213051618
"83,550",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,13,11680-4332,74.97,602,11680,1,20201213051618
"83,650",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,13,11680-4332,74.97,602,11680,2,20201213051618
"84,400",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,13,11680-4332,74.97,602,11680,5,20201213051618
"76,200",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,13,11680-4332,59.96,602,11680,11,20201213051618
"139,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,14,11680-4332,84.92,602,11680,6,20201213051618
"98,200",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,16,11680-4332,84.92,602,11680,9,20201213051618
"92,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,16,11680-4332,84.83,602,11680,3,20201213051618
"91,450",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,16,11680-4332,84.83,602,11680,2,20201213051618
"86,150",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,16,11680-4332,74.89,602,11680,15,20201213051618
"85,550",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,17,11680-4332,74.97,602,11680,7,20201213051618
"98,750",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,18,11680-4332,84.92,602,11680,10,20201213051618
"75,350",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,18,11680-4332,59.96,602,11680,8,20201213051618
"95,200",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,18,11680-4332,84.83,602,11680,9,20201213051618
"86,800",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,18,11680-4332,74.97,602,11680,10,20201213051618
"174,500",2014,2020,자곡로,00260,00000,11680,02,0,3122014,자곡동,0004,0000,11680,11200,5,강남한양수자인(4단지),11,19,11680-4298,101.51,BL-4,11680,3,20201213051618
"74,050",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,20,11680-4332,59.96,602,11680,4,20201213051618
"87,850",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,20,11680-4332,74.97,602,11680,11,20201213051618
"82,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,20,11680-4332,74.97,602,11680,1,20201213051618
"74,250",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,20,11680-4332,59.96,602,11680,8,20201213051618
"99,150",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,23,11680-4332,84.96,602,11680,15,20201213051618
"72,600",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,23,11680-4332,59.96,602,11680,2,20201213051618
"96,400",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,23,11680-4332,84.83,602,11680,11,20201213051618
"83,500",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,23,11680-4332,74.97,602,11680,4,20201213051618
"94,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,23,11680-4332,84.96,602,11680,1,20201213051618
"95,850",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,24,11680-4332,84.96,602,11680,4,20201213051618
"88,150",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,24,11680-4332,74.97,602,11680,11,20201213051618
"72,700",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,24,11680-4332,59.96,602,11680,3,20201213051618
"86,350",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,24,11680-4332,74.97,602,11680,7,20201213051618
"95,650",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,24,11680-4332,84.92,602,11680,4,20201213051618
"88,250",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,25,11680-4332,74.97,602,11680,11,20201213051618
"82,050",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,25,11680-4332,74.97,602,11680,1,20201213051618
"73,250",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,25,11680-4332,59.96,602,11680,4,20201213051618
"73,100",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,27,11680-4332,59.96,602,11680,3,20201213051618
"88,000",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,30,11680-4332,74.97,602,11680,12,20201213051618
"86,500",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,30,11680-4332,74.97,602,11680,9,20201213051618
"82,150",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,30,11680-4332,74.97,602,11680,1,20201213051618
"72,750",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,30,11680-4332,59.96,602,11680,4,20201213051618
"82,550",2014,2020,자곡로,00175,00000,11680,02,0,3122014,자곡동,0602,0000,11680,11200,1,엘에이치강남아이파크,11,30,11680-4332,74.97,602,11680,2,20201213051618
"150,000",1986,2020,개포로124길,00027,00000,11680,01,0,4166045,일원동,0626,0000,11680,11400,1,삼성,11,6,11680-302,84.67,626,11680,1,20201213051618
"89,000",1992,2020,양재대로55길,00012,00000,11680,01,0,4166557,일원동,0711,0000,11680,11400,1,수서,11,10,11680-305,39.98,711,11680,14,20201213051618
"185,000",1994,2020,일원로,00120,00000,11680,01,0,3122009,일원동,0718,0000,11680,11400,1,샘터마을,11,11,11680-304,101.97,718,11680,8,20201213051618
"145,000",1994,2020,일원로14길,00025,00000,11680,00,,4166705,일원동,0719,0000,11680,11400,1,푸른마을 아파트 101동~111동,11,11,11680-308,59.76,719,11680,3,20201213051618
"185,000",1987,2020,개포로110길,00015,00000,11680,01,0,4166041,일원동,0615,0000,11680,11400,1,우성7,11,13,11680-306,68.39,615,11680,13,20201213051618
"208,000",1993,2020,광평로19길,00015,00000,11680,01,0,4166071,일원동,0716,0000,11680,11400,1,목련타운,11,14,11680-301,99.79,716,11680,13,20201213051618
"120,000",1992,2020,양재대로55길,00012,00000,11680,01,0,4166557,일원동,0711,0000,11680,11400,1,수서,11,14,11680-305,59.94,711,11680,9,20201213051618
"187,500",1993,2020,광평로19길,00015,00000,11680,01,0,4166071,일원동,0716,0000,11680,11400,1,목련타운,11,14,11680-301,99.79,716,11680,1,20201213051618
"132,000",1992,2020,양재대로55길,00012,00000,11680,01,0,4166557,일원동,0711,0000,11680,11400,1,수서,11,20,11680-305,59.96,711,11680,15,20201213051618
"230,000",2018,2020,개포로110길,00050,00000,11680,01,0,4166041,일원동,0741,0000,11680,11400,1,래미안 개포 루체하임,11,21,,84.99,741,11680,5,20201213051618
"125,800",1992,2020,양재대로55길,00012,00000,11680,01,0,4166557,일원동,0711,0000,11680,11400,1,수서,11,24,11680-305,59.94,711,11680,2,20201213051618
"88,000",1992,2020,양재대로55길,00012,00000,11680,01,0,4166557,일원동,0711,0000,11680,11400,1,수서,11,24,11680-305,39.98,711,11680,1,20201213051618
"174,000",1993,2020,광평로10길,00015,00000,11680,01,0,4166070,일원동,0734,0000,11680,11400,1,상록수,11,25,11680-303,74.54,734,11680,1,20201213051618
"202,000",1984,2020,개포로110길,00043,00000,11680,01,0,4166041,일원동,0615,0001,11680,11400,1,개포한신,11,25,11680-310,107.6,615-1,11680,4,20201213051618
